date,trips,crashdate,hour,num_crashes,year,month,day,day_of_week,quarter
2020-01-01,3000,0,0,0.0,2020,1,1,Wednesday,1
2020-01-02,3500,0,0,0.0,2020,1,2,Thursday,1
2020-01-03,4400,0,0,0.0,2020,1,3,Friday,1
2020-01-04,5800,0,0,0.0,2020,1,4,Saturday,1
2020-01-05,3200,0,0,0.0,2020,1,5,Sunday,1
2020-01-06,3300,0,0,0.0,2020,1,6,Monday,1
2020-01-07,4200,0,0,0.0,2020,1,7,Tuesday,1
2020-01-08,4600,0,0,0.0,2020,1,8,Wednesday,1
2020-01-09,4600,0,0,0.0,2020,1,9,Thursday,1
2020-01-10,4400,0,0,0.0,2020,1,10,Friday,1
2020-01-11,5200,0,0,0.0,2020,1,11,Saturday,1
2020-01-12,4600,0,0,0.0,2020,1,12,Sunday,1
2020-01-13,3500,0,0,0.0,2020,1,13,Monday,1
2020-01-14,4600,0,0,0.0,2020,1,14,Tuesday,1
2020-01-15,4100,0,0,0.0,2020,1,15,Wednesday,1
2020-01-16,4200,0,0,0.0,2020,1,16,Thursday,1
2020-01-17,5000,0,0,0.0,2020,1,17,Friday,1
2020-01-18,5600,0,0,0.0,2020,1,18,Saturday,1
2020-01-19,5100,0,0,0.0,2020,1,19,Sunday,1
2020-01-20,4500,0,0,0.0,2020,1,20,Monday,1
2020-01-21,4000,0,0,0.0,2020,1,21,Tuesday,1
2020-01-22,4200,0,0,0.0,2020,1,22,Wednesday,1
2020-01-23,4600,0,0,0.0,2020,1,23,Thursday,1
2020-01-24,5800,0,0,0.0,2020,1,24,Friday,1
2020-01-25,6900,0,0,0.0,2020,1,25,Saturday,1
2020-01-26,5600,0,0,0.0,2020,1,26,Sunday,1
2020-01-27,4000,0,0,0.0,2020,1,27,Monday,1
2020-01-28,4600,0,0,0.0,2020,1,28,Tuesday,1
2020-01-29,4400,0,0,0.0,2020,1,29,Wednesday,1
2020-01-30,3900,0,0,0.0,2020,1,30,Thursday,1
2020-01-31,5800,0,0,0.0,2020,1,31,Friday,1
2020-02-01,7800,0,0,0.0,2020,2,1,Saturday,1
2020-02-02,6300,0,0,0.0,2020,2,2,Sunday,1
2020-02-03,300,0,0,0.0,2020,2,3,Monday,1
2020-02-04,0,0,0,0.0,2020,2,4,Tuesday,1
2020-02-05,500,0,0,0.0,2020,2,5,Wednesday,1
2020-02-06,2400,0,0,0.0,2020,2,6,Thursday,1
2020-02-07,100,0,0,0.0,2020,2,7,Friday,1
2020-02-08,600,0,0,0.0,2020,2,8,Saturday,1
2020-02-09,300,0,0,0.0,2020,2,9,Sunday,1
2020-02-10,300,0,0,0.0,2020,2,10,Monday,1
2020-02-11,400,0,0,0.0,2020,2,11,Tuesday,1
2020-02-12,700,0,0,0.0,2020,2,12,Wednesday,1
2020-02-13,900,0,0,0.0,2020,2,13,Thursday,1
2020-02-14,4000,0,0,0.0,2020,2,14,Friday,1
2020-02-15,4300,0,0,0.0,2020,2,15,Saturday,1
2020-02-16,4500,0,0,0.0,2020,2,16,Sunday,1
2020-02-17,3000,0,0,0.0,2020,2,17,Monday,1
2020-02-18,3000,0,0,0.0,2020,2,18,Tuesday,1
2020-02-19,1400,0,0,0.0,2020,2,19,Wednesday,1
2020-02-20,2500,0,0,0.0,2020,2,20,Thursday,1
2020-02-21,5400,0,0,0.0,2020,2,21,Friday,1
2020-02-22,7300,0,0,0.0,2020,2,22,Saturday,1
2020-02-23,3200,0,0,0.0,2020,2,23,Sunday,1
2020-02-24,3300,0,0,0.0,2020,2,24,Monday,1
2020-02-25,1600,0,0,0.0,2020,2,25,Tuesday,1
2020-02-26,4100,0,0,0.0,2020,2,26,Wednesday,1
2020-02-27,4300,0,0,0.0,2020,2,27,Thursday,1
2020-02-28,6700,0,0,0.0,2020,2,28,Friday,1
2020-02-29,7500,0,0,0.0,2020,2,29,Saturday,1
2020-03-01,3700,0,0,0.0,2020,3,1,Sunday,1
2020-03-02,3600,0,0,0.0,2020,3,2,Monday,1
2020-03-03,5200,0,0,0.0,2020,3,3,Tuesday,1
2020-03-04,5400,0,0,0.0,2020,3,4,Wednesday,1
2020-03-05,5300,0,0,0.0,2020,3,5,Thursday,1
2020-03-06,7800,0,0,0.0,2020,3,6,Friday,1
2020-03-07,10300,0,0,0.0,2020,3,7,Saturday,1
2020-03-08,7200,0,0,0.0,2020,3,8,Sunday,1
2020-03-09,6800,0,0,0.0,2020,3,9,Monday,1
2020-03-10,6400,0,0,0.0,2020,3,10,Tuesday,1
2020-03-11,8700,0,0,0.0,2020,3,11,Wednesday,1
2020-03-12,6300,0,0,0.0,2020,3,12,Thursday,1
2020-03-13,4800,0,0,0.0,2020,3,13,Friday,1
2020-03-14,7700,0,0,0.0,2020,3,14,Saturday,1
2020-03-15,6100,0,0,0.0,2020,3,15,Sunday,1
2020-03-16,4000,0,0,0.0,2020,3,16,Monday,1
2020-03-17,2500,0,0,0.0,2020,3,17,Tuesday,1
2020-03-18,1900,0,0,0.0,2020,3,18,Wednesday,1
2020-03-19,100,0,0,0.0,2020,3,19,Thursday,1
2020-03-20,100,0,0,0.0,2020,3,20,Friday,1
2020-03-21,800,0,0,0.0,2020,3,21,Saturday,1
2020-03-22,1100,0,0,0.0,2020,3,22,Sunday,1
2020-03-23,1100,0,0,0.0,2020,3,23,Monday,1
2020-03-24,900,0,0,0.0,2020,3,24,Tuesday,1
2020-03-25,700,0,0,0.0,2020,3,25,Wednesday,1
2020-03-26,600,0,0,0.0,2020,3,26,Thursday,1
2020-03-27,400,0,0,0.0,2020,3,27,Friday,1
2020-03-28,700,0,0,0.0,2020,3,28,Saturday,1
2020-03-29,700,0,0,0.0,2020,3,29,Sunday,1
2020-03-30,700,0,0,0.0,2020,3,30,Monday,1
2020-03-31,900,0,0,0.0,2020,3,31,Tuesday,1
2020-04-01,900,0,0,0.0,2020,4,1,Wednesday,2
2020-04-02,300,0,0,0.0,2020,4,2,Thursday,2
2020-04-03,600,0,0,0.0,2020,4,3,Friday,2
2020-04-04,1000,0,0,0.0,2020,4,4,Saturday,2
2020-04-05,1100,0,0,0.0,2020,4,5,Sunday,2
2020-04-06,1000,0,0,0.0,2020,4,6,Monday,2
2020-04-07,1000,0,0,0.0,2020,4,7,Tuesday,2
2020-04-08,1000,0,0,0.0,2020,4,8,Wednesday,2
2020-04-09,900,0,0,0.0,2020,4,9,Thursday,2
2020-04-10,1100,0,0,0.0,2020,4,10,Friday,2
2020-04-11,1600,0,0,0.0,2020,4,11,Saturday,2
2020-04-12,100,0,0,0.0,2020,4,12,Sunday,2
2020-04-13,100,0,0,0.0,2020,4,13,Monday,2
2020-04-14,500,0,0,0.0,2020,4,14,Tuesday,2
2020-04-15,700,0,0,0.0,2020,4,15,Wednesday,2
2020-04-16,100,0,0,0.0,2020,4,16,Thursday,2
2020-04-17,700,0,0,0.0,2020,4,17,Friday,2
2020-04-18,1000,0,0,0.0,2020,4,18,Saturday,2
2020-04-19,1400,0,0,0.0,2020,4,19,Sunday,2
2020-04-20,1400,0,0,0.0,2020,4,20,Monday,2
2020-04-21,1300,0,0,0.0,2020,4,21,Tuesday,2
2020-04-22,1000,0,0,0.0,2020,4,22,Wednesday,2
2020-04-23,1100,0,0,0.0,2020,4,23,Thursday,2
2020-04-24,1300,0,0,0.0,2020,4,24,Friday,2
2020-04-25,2000,0,0,0.0,2020,4,25,Saturday,2
2020-04-26,1700,0,0,0.0,2020,4,26,Sunday,2
2020-04-27,1800,0,0,0.0,2020,4,27,Monday,2
2020-04-28,1700,0,0,0.0,2020,4,28,Tuesday,2
2020-04-29,1800,0,0,0.0,2020,4,29,Wednesday,2
2020-04-30,1800,0,0,0.0,2020,4,30,Thursday,2
2020-05-01,2800,0,0,0.0,2020,5,1,Friday,2
2020-05-02,2100,0,0,0.0,2020,5,2,Saturday,2
2020-05-03,2900,0,0,0.0,2020,5,3,Sunday,2
2020-05-04,1700,0,0,0.0,2020,5,4,Monday,2
2020-05-05,2300,0,0,0.0,2020,5,5,Tuesday,2
2020-05-06,2000,0,0,0.0,2020,5,6,Wednesday,2
2020-05-07,2000,0,0,0.0,2020,5,7,Thursday,2
2020-05-08,2400,0,0,0.0,2020,5,8,Friday,2
2020-05-09,2700,0,0,0.0,2020,5,9,Saturday,2
2020-05-10,2500,0,0,0.0,2020,5,10,Sunday,2
2020-05-11,1200,0,0,0.0,2020,5,11,Monday,2
2020-05-12,2200,0,0,0.0,2020,5,12,Tuesday,2
2020-05-13,2500,0,0,0.0,2020,5,13,Wednesday,2
2020-05-14,2400,0,0,0.0,2020,5,14,Thursday,2
2020-05-15,2800,0,0,0.0,2020,5,15,Friday,2
2020-05-16,4200,0,0,0.0,2020,5,16,Saturday,2
2020-05-17,4100,0,0,0.0,2020,5,17,Sunday,2
2020-05-18,3200,0,0,0.0,2020,5,18,Monday,2
2020-05-19,3300,0,0,0.0,2020,5,19,Tuesday,2
2020-05-20,3400,0,0,0.0,2020,5,20,Wednesday,2
2020-05-21,3700,0,0,0.0,2020,5,21,Thursday,2
2020-05-22,5200,0,0,0.0,2020,5,22,Friday,2
2020-05-23,6100,0,0,0.0,2020,5,23,Saturday,2
2020-05-24,2300,0,0,0.0,2020,5,24,Sunday,2
2020-05-25,5100,0,0,0.0,2020,5,25,Monday,2
2020-05-26,4000,0,0,0.0,2020,5,26,Tuesday,2
2020-05-27,3800,0,0,0.0,2020,5,27,Wednesday,2
2020-05-28,5200,0,0,0.0,2020,5,28,Thursday,2
2020-05-29,6900,0,0,0.0,2020,5,29,Friday,2
2020-05-30,1200,0,0,0.0,2020,5,30,Saturday,2
2020-05-31,0,0,0,0.0,2020,5,31,Sunday,2
2020-06-01,0,0,0,0.0,2020,6,1,Monday,2
2020-06-02,0,0,0,0.0,2020,6,2,Tuesday,2
2020-06-03,0,0,0,0.0,2020,6,3,Wednesday,2
2020-06-04,0,0,0,0.0,2020,6,4,Thursday,2
2020-06-05,4600,0,0,0.0,2020,6,5,Friday,2
2020-06-06,6600,0,0,0.0,2020,6,6,Saturday,2
2020-06-07,7200,0,0,0.0,2020,6,7,Sunday,2
2020-06-08,4000,0,0,0.0,2020,6,8,Monday,2
2020-06-09,3800,0,0,0.0,2020,6,9,Tuesday,2
2020-06-10,5000,0,0,0.0,2020,6,10,Wednesday,2
2020-06-11,5700,0,0,0.0,2020,6,11,Thursday,2
2020-06-12,8200,0,0,0.0,2020,6,12,Friday,2
2020-06-13,10300,0,0,0.0,2020,6,13,Saturday,2
2020-06-14,8400,0,0,0.0,2020,6,14,Sunday,2
2020-06-15,5700,0,0,0.0,2020,6,15,Monday,2
2020-06-16,5600,0,0,0.0,2020,6,16,Tuesday,2
2020-06-17,5800,0,0,0.0,2020,6,17,Wednesday,2
2020-06-18,4700,0,0,0.0,2020,6,18,Thursday,2
2020-06-19,7100,0,0,0.0,2020,6,19,Friday,2
2020-06-20,11100,0,0,0.0,2020,6,20,Saturday,2
2020-06-21,7200,0,0,0.0,2020,6,21,Sunday,2
2020-06-22,5600,0,0,0.0,2020,6,22,Monday,2
2020-06-23,5800,0,0,0.0,2020,6,23,Tuesday,2
2020-06-24,6000,0,0,0.0,2020,6,24,Wednesday,2
2020-06-25,6500,0,0,0.0,2020,6,25,Thursday,2
2020-06-26,6400,0,0,0.0,2020,6,26,Friday,2
2020-06-27,13200,0,0,0.0,2020,6,27,Saturday,2
2020-06-28,9100,0,0,0.0,2020,6,28,Sunday,2
2020-06-29,6500,0,0,0.0,2020,6,29,Monday,2
2020-06-30,6900,0,0,0.0,2020,6,30,Tuesday,2
2020-07-01,6900,0,0,0.0,2020,7,1,Wednesday,3
2020-07-02,8600,0,0,0.0,2020,7,2,Thursday,3
2020-07-03,10700,0,0,0.0,2020,7,3,Friday,3
2020-07-04,12200,0,0,0.0,2020,7,4,Saturday,3
2020-07-05,9200,0,0,0.0,2020,7,5,Sunday,3
2020-07-06,6900,0,0,0.0,2020,7,6,Monday,3
2020-07-07,6800,0,0,0.0,2020,7,7,Tuesday,3
2020-07-08,7000,0,0,0.0,2020,7,8,Wednesday,3
2020-07-09,7800,0,0,0.0,2020,7,9,Thursday,3
2020-07-10,11200,0,0,0.0,2020,7,10,Friday,3
2020-07-11,12900,0,0,0.0,2020,7,11,Saturday,3
2020-07-12,10600,0,0,0.0,2020,7,12,Sunday,3
2020-07-13,6400,0,0,0.0,2020,7,13,Monday,3
2020-07-14,6200,0,0,0.0,2020,7,14,Tuesday,3
2020-07-15,7200,0,0,0.0,2020,7,15,Wednesday,3
2020-07-16,8100,0,0,0.0,2020,7,16,Thursday,3
2020-07-17,11400,0,0,0.0,2020,7,17,Friday,3
2020-07-18,14800,2020-07-18 00:00:00,23,1.0,2020,7,18,Saturday,3
2020-07-19,11400,0,0,0.0,2020,7,19,Sunday,3
2020-07-20,7500,0,0,0.0,2020,7,20,Monday,3
2020-07-21,7700,0,0,0.0,2020,7,21,Tuesday,3
2020-07-22,7200,0,0,0.0,2020,7,22,Wednesday,3
2020-07-23,9200,0,0,0.0,2020,7,23,Thursday,3
2020-07-24,11100,0,0,0.0,2020,7,24,Friday,3
2020-07-25,12500,0,0,0.0,2020,7,25,Saturday,3
2020-07-26,11200,2020-07-26 00:00:00,19,1.0,2020,7,26,Sunday,3
2020-07-27,7400,0,0,0.0,2020,7,27,Monday,3
2020-07-28,7200,0,0,0.0,2020,7,28,Tuesday,3
2020-07-29,8000,0,0,0.0,2020,7,29,Wednesday,3
2020-07-30,8900,0,0,0.0,2020,7,30,Thursday,3
2020-07-31,12100,0,0,0.0,2020,7,31,Friday,3
2020-08-01,14800,0,0,0.0,2020,8,1,Saturday,3
2020-08-02,11900,2020-08-02 00:00:00,17,1.0,2020,8,2,Sunday,3
2020-08-03,8400,0,0,0.0,2020,8,3,Monday,3
2020-08-04,8300,0,0,0.0,2020,8,4,Tuesday,3
2020-08-05,8000,2020-08-05 00:00:00,16,1.0,2020,8,5,Wednesday,3
2020-08-06,9100,0,0,0.0,2020,8,6,Thursday,3
2020-08-07,13200,0,0,0.0,2020,8,7,Friday,3
2020-08-08,15800,0,0,0.0,2020,8,8,Saturday,3
2020-08-09,11700,0,0,0.0,2020,8,9,Sunday,3
2020-08-10,8600,0,0,0.0,2020,8,10,Monday,3
2020-08-11,7900,0,0,0.0,2020,8,11,Tuesday,3
2020-08-12,8800,0,0,0.0,2020,8,12,Wednesday,3
2020-08-13,9800,0,0,0.0,2020,8,13,Thursday,3
2020-08-14,12700,0,0,0.0,2020,8,14,Friday,3
2020-08-15,16500,0,0,0.0,2020,8,15,Saturday,3
2020-08-16,12500,2020-08-16 00:00:00,12,1.0,2020,8,16,Sunday,3
2020-08-17,8200,0,0,0.0,2020,8,17,Monday,3
2020-08-18,7800,0,0,0.0,2020,8,18,Tuesday,3
2020-08-19,8100,2020-08-19 00:00:00,15,1.0,2020,8,19,Wednesday,3
2020-08-20,9200,0,0,0.0,2020,8,20,Thursday,3
2020-08-21,12900,0,0,0.0,2020,8,21,Friday,3
2020-08-22,15900,0,0,0.0,2020,8,22,Saturday,3
2020-08-23,12000,0,0,0.0,2020,8,23,Sunday,3
2020-08-24,7700,0,0,0.0,2020,8,24,Monday,3
2020-08-25,6900,0,0,0.0,2020,8,25,Tuesday,3
2020-08-26,6900,2020-08-26 00:00:00,19,1.0,2020,8,26,Wednesday,3
2020-08-27,8300,2020-08-27 00:00:00,15,1.0,2020,8,27,Thursday,3
2020-08-28,9800,0,0,0.0,2020,8,28,Friday,3
2020-08-29,14900,0,0,0.0,2020,8,29,Saturday,3
2020-08-30,11500,0,0,0.0,2020,8,30,Sunday,3
2020-08-31,6400,0,0,0.0,2020,8,31,Monday,3
2020-09-01,7300,0,0,0.0,2020,9,1,Tuesday,3
2020-09-02,7200,0,0,0.0,2020,9,2,Wednesday,3
2020-09-03,9200,0,0,0.0,2020,9,3,Thursday,3
2020-09-04,13400,0,0,0.0,2020,9,4,Friday,3
2020-09-05,17900,0,0,0.0,2020,9,5,Saturday,3
2020-09-06,17000,0,0,0.0,2020,9,6,Sunday,3
2020-09-07,9700,0,0,0.0,2020,9,7,Monday,3
2020-09-08,1000,0,0,0.0,2020,9,8,Tuesday,3
2020-09-09,2800,0,0,0.0,2020,9,9,Wednesday,3
2020-09-10,5200,0,0,0.0,2020,9,10,Thursday,3
2020-09-11,10400,0,0,0.0,2020,9,11,Friday,3
2020-09-12,16100,0,0,0.0,2020,9,12,Saturday,3
2020-09-13,12300,0,0,0.0,2020,9,13,Sunday,3
2020-09-14,7100,0,0,0.0,2020,9,14,Monday,3
2020-09-15,7300,0,0,0.0,2020,9,15,Tuesday,3
2020-09-16,6900,0,0,0.0,2020,9,16,Wednesday,3
2020-09-17,8500,0,0,0.0,2020,9,17,Thursday,3
2020-09-18,13500,0,0,0.0,2020,9,18,Friday,3
2020-09-19,17300,0,0,0.0,2020,9,19,Saturday,3
2020-09-20,11300,0,0,0.0,2020,9,20,Sunday,3
2020-09-21,7700,0,0,0.0,2020,9,21,Monday,3
2020-09-22,7400,0,0,0.0,2020,9,22,Tuesday,3
2020-09-23,7800,0,0,0.0,2020,9,23,Wednesday,3
2020-09-24,8900,0,0,0.0,2020,9,24,Thursday,3
2020-09-25,12800,0,0,0.0,2020,9,25,Friday,3
2020-09-26,16700,0,0,0.0,2020,9,26,Saturday,3
2020-09-27,8500,0,0,0.0,2020,9,27,Sunday,3
2020-09-28,6300,0,0,0.0,2020,9,28,Monday,3
2020-09-29,6800,0,0,0.0,2020,9,29,Tuesday,3
2020-09-30,6600,0,0,0.0,2020,9,30,Wednesday,3
2020-10-01,7300,0,0,0.0,2020,10,1,Thursday,4
2020-10-02,11500,0,0,0.0,2020,10,2,Friday,4
2020-10-03,15400,0,0,0.0,2020,10,3,Saturday,4
2020-10-04,11300,0,0,0.0,2020,10,4,Sunday,4
2020-10-05,6700,0,0,0.0,2020,10,5,Monday,4
2020-10-06,6600,0,0,0.0,2020,10,6,Tuesday,4
2020-10-07,6800,0,0,0.0,2020,10,7,Wednesday,4
2020-10-08,8100,0,0,0.0,2020,10,8,Thursday,4
2020-10-09,12600,0,0,0.0,2020,10,9,Friday,4
2020-10-10,16800,0,0,0.0,2020,10,10,Saturday,4
2020-10-11,9300,0,0,0.0,2020,10,11,Sunday,4
2020-10-12,6600,0,0,0.0,2020,10,12,Monday,4
2020-10-13,6500,0,0,0.0,2020,10,13,Tuesday,4
2020-10-14,5600,0,0,0.0,2020,10,14,Wednesday,4
2020-10-15,5700,0,0,0.0,2020,10,15,Thursday,4
2020-10-16,10300,0,0,0.0,2020,10,16,Friday,4
2020-10-17,13800,0,0,0.0,2020,10,17,Saturday,4
2020-10-18,6200,0,0,0.0,2020,10,18,Sunday,4
2020-10-19,5000,0,0,0.0,2020,10,19,Monday,4
2020-10-20,5300,0,0,0.0,2020,10,20,Tuesday,4
2020-10-21,5700,0,0,0.0,2020,10,21,Wednesday,4
2020-10-22,3100,0,0,0.0,2020,10,22,Thursday,4
2020-10-23,4900,0,0,0.0,2020,10,23,Friday,4
2020-10-24,8100,0,0,0.0,2020,10,24,Saturday,4
2020-10-25,200,0,0,0.0,2020,10,25,Sunday,4
2020-10-26,100,0,0,0.0,2020,10,26,Monday,4
2020-10-27,700,0,0,0.0,2020,10,27,Tuesday,4
2020-10-28,2800,0,0,0.0,2020,10,28,Wednesday,4
2020-10-29,4900,0,0,0.0,2020,10,29,Thursday,4
2020-10-30,8000,0,0,0.0,2020,10,30,Friday,4
2020-10-31,9800,0,0,0.0,2020,10,31,Saturday,4
2020-11-01,7400,0,0,0.0,2020,11,1,Sunday,4
2020-11-02,4500,0,0,0.0,2020,11,2,Monday,4
2020-11-03,4700,0,0,0.0,2020,11,3,Tuesday,4
2020-11-04,4400,0,0,0.0,2020,11,4,Wednesday,4
2020-11-05,5700,0,0,0.0,2020,11,5,Thursday,4
2020-11-06,8000,0,0,0.0,2020,11,6,Friday,4
2020-11-07,11200,0,0,0.0,2020,11,7,Saturday,4
2020-11-08,6700,0,0,0.0,2020,11,8,Sunday,4
2020-11-09,1600,0,0,0.0,2020,11,9,Monday,4
2020-11-10,2800,0,0,0.0,2020,11,10,Tuesday,4
2020-11-11,3100,0,0,0.0,2020,11,11,Wednesday,4
2020-11-12,3400,2020-11-12 00:00:00,18,1.0,2020,11,12,Thursday,4
2020-11-13,6700,0,0,0.0,2020,11,13,Friday,4
2020-11-14,4300,0,0,0.0,2020,11,14,Saturday,4
2020-11-15,5700,0,0,0.0,2020,11,15,Sunday,4
2020-11-16,3900,0,0,0.0,2020,11,16,Monday,4
2020-11-17,3800,0,0,0.0,2020,11,17,Tuesday,4
2020-11-18,3700,0,0,0.0,2020,11,18,Wednesday,4
2020-11-19,4200,0,0,0.0,2020,11,19,Thursday,4
2020-11-20,4000,0,0,0.0,2020,11,20,Friday,4
2020-11-21,4300,0,0,0.0,2020,11,21,Saturday,4
2020-11-22,3300,0,0,0.0,2020,11,22,Sunday,4
2020-11-23,3100,0,0,0.0,2020,11,23,Monday,4
2020-11-24,400,0,0,0.0,2020,11,24,Tuesday,4
2020-11-25,1500,0,0,0.0,2020,11,25,Wednesday,4
2020-11-26,1300,0,0,0.0,2020,11,26,Thursday,4
2020-11-27,2600,0,0,0.0,2020,11,27,Friday,4
2020-11-28,4000,0,0,0.0,2020,11,28,Saturday,4
2020-11-29,2500,0,0,0.0,2020,11,29,Sunday,4
2020-11-30,2300,0,0,0.0,2020,11,30,Monday,4
2020-12-01,1700,0,0,0.0,2020,12,1,Tuesday,4
2020-12-02,1600,0,0,0.0,2020,12,2,Wednesday,4
2020-12-03,2500,0,0,0.0,2020,12,3,Thursday,4
2020-12-04,4000,0,0,0.0,2020,12,4,Friday,4
2020-12-05,5200,0,0,0.0,2020,12,5,Saturday,4
2020-12-06,4500,0,0,0.0,2020,12,6,Sunday,4
2020-12-07,2800,0,0,0.0,2020,12,7,Monday,4
2020-12-08,3000,0,0,0.0,2020,12,8,Tuesday,4
2020-12-09,2900,0,0,0.0,2020,12,9,Wednesday,4
2020-12-10,2300,0,0,0.0,2020,12,10,Thursday,4
2020-12-11,1000,0,0,0.0,2020,12,11,Friday,4
2020-12-12,1600,0,0,0.0,2020,12,12,Saturday,4
2020-12-13,500,0,0,0.0,2020,12,13,Sunday,4
2020-12-14,700,0,0,0.0,2020,12,14,Monday,4
2020-12-15,500,0,0,0.0,2020,12,15,Tuesday,4
2020-12-16,900,0,0,0.0,2020,12,16,Wednesday,4
2020-12-17,1700,0,0,0.0,2020,12,17,Thursday,4
2020-12-18,2000,0,0,0.0,2020,12,18,Friday,4
2020-12-19,2900,0,0,0.0,2020,12,19,Saturday,4
2020-12-20,3200,0,0,0.0,2020,12,20,Sunday,4
2020-12-21,3000,0,0,0.0,2020,12,21,Monday,4
2020-12-22,2800,0,0,0.0,2020,12,22,Tuesday,4
2020-12-23,1600,0,0,0.0,2020,12,23,Wednesday,4
2020-12-24,2500,0,0,0.0,2020,12,24,Thursday,4
2020-12-25,3800,0,0,0.0,2020,12,25,Friday,4
2020-12-26,5700,0,0,0.0,2020,12,26,Saturday,4
2020-12-27,3800,0,0,0.0,2020,12,27,Sunday,4
2020-12-28,1300,0,0,0.0,2020,12,28,Monday,4
2020-12-29,1200,0,0,0.0,2020,12,29,Tuesday,4
2020-12-30,2200,0,0,0.0,2020,12,30,Wednesday,4
2020-12-31,4300,0,0,0.0,2020,12,31,Thursday,4
2021-01-01,4400,0,0,0.0,2021,1,1,Friday,1
2021-01-02,4500,0,0,0.0,2021,1,2,Saturday,1
2021-01-03,4000,0,0,0.0,2021,1,3,Sunday,1
2021-01-04,2900,2021-01-04 00:00:00,15,1.0,2021,1,4,Monday,1
2021-01-05,2600,2021-01-05 00:00:00,18,1.0,2021,1,5,Tuesday,1
2021-01-06,2400,0,0,0.0,2021,1,6,Wednesday,1
2021-01-07,2400,0,0,0.0,2021,1,7,Thursday,1
2021-01-08,3700,0,0,0.0,2021,1,8,Friday,1
2021-01-09,2000,0,0,0.0,2021,1,9,Saturday,1
2021-01-10,1600,0,0,0.0,2021,1,10,Sunday,1
2021-01-11,2000,0,0,0.0,2021,1,11,Monday,1
2021-01-12,2300,0,0,0.0,2021,1,12,Tuesday,1
2021-01-13,3100,0,0,0.0,2021,1,13,Wednesday,1
2021-01-14,2300,0,0,0.0,2021,1,14,Thursday,1
2021-01-15,3800,0,0,0.0,2021,1,15,Friday,1
2021-01-16,5700,0,0,0.0,2021,1,16,Saturday,1
2021-01-17,4800,0,0,0.0,2021,1,17,Sunday,1
2021-01-18,2300,0,0,0.0,2021,1,18,Monday,1
2021-01-19,2200,0,0,0.0,2021,1,19,Tuesday,1
2021-01-20,2700,0,0,0.0,2021,1,20,Wednesday,1
2021-01-21,3000,0,0,0.0,2021,1,21,Thursday,1
2021-01-22,4200,0,0,0.0,2021,1,22,Friday,1
2021-01-23,5200,0,0,0.0,2021,1,23,Saturday,1
2021-01-24,3000,0,0,0.0,2021,1,24,Sunday,1
2021-01-25,1900,0,0,0.0,2021,1,25,Monday,1
2021-01-26,300,0,0,0.0,2021,1,26,Tuesday,1
2021-01-27,300,0,0,0.0,2021,1,27,Wednesday,1
2021-01-28,1400,0,0,0.0,2021,1,28,Thursday,1
2021-01-29,4300,0,0,0.0,2021,1,29,Friday,1
2021-01-30,6100,0,0,0.0,2021,1,30,Saturday,1
2021-01-31,5000,0,0,0.0,2021,1,31,Sunday,1
2021-02-01,2600,0,0,0.0,2021,2,1,Monday,1
2021-02-02,3300,0,0,0.0,2021,2,2,Tuesday,1
2021-02-03,2700,0,0,0.0,2021,2,3,Wednesday,1
2021-02-04,2500,0,0,0.0,2021,2,4,Thursday,1
2021-02-05,4100,0,0,0.0,2021,2,5,Friday,1
2021-02-06,5800,0,0,0.0,2021,2,6,Saturday,1
2021-02-07,3800,0,0,0.0,2021,2,7,Sunday,1
2021-02-08,1700,0,0,0.0,2021,2,8,Monday,1
2021-02-09,1700,0,0,0.0,2021,2,9,Tuesday,1
2021-02-10,1600,0,0,0.0,2021,2,10,Wednesday,1
2021-02-11,1600,0,0,0.0,2021,2,11,Thursday,1
2021-02-12,1100,0,0,0.0,2021,2,12,Friday,1
2021-02-13,700,0,0,0.0,2021,2,13,Saturday,1
2021-02-14,100,0,0,0.0,2021,2,14,Sunday,1
2021-02-15,800,0,0,0.0,2021,2,15,Monday,1
2021-02-16,1900,0,0,0.0,2021,2,16,Tuesday,1
2021-02-17,1300,0,0,0.0,2021,2,17,Wednesday,1
2021-02-18,700,0,0,0.0,2021,2,18,Thursday,1
2021-02-19,3500,0,0,0.0,2021,2,19,Friday,1
2021-02-20,5000,0,0,0.0,2021,2,20,Saturday,1
2021-02-21,3000,0,0,0.0,2021,2,21,Sunday,1
2021-02-22,3100,0,0,0.0,2021,2,22,Monday,1
2021-02-23,3300,0,0,0.0,2021,2,23,Tuesday,1
2021-02-24,1900,0,0,0.0,2021,2,24,Wednesday,1
2021-02-25,600,0,0,0.0,2021,2,25,Thursday,1
2021-02-26,2700,0,0,0.0,2021,2,26,Friday,1
2021-02-27,3600,0,0,0.0,2021,2,27,Saturday,1
2021-02-28,3100,2021-02-28 00:00:00,14,1.0,2021,2,28,Sunday,1
2021-03-01,2800,0,0,0.0,2021,3,1,Monday,1
2021-03-02,3400,0,0,0.0,2021,3,2,Tuesday,1
2021-03-03,3800,0,0,0.0,2021,3,3,Wednesday,1
2021-03-04,1800,0,0,0.0,2021,3,4,Thursday,1
2021-03-05,6800,0,0,0.0,2021,3,5,Friday,1
2021-03-06,11900,0,0,0.0,2021,3,6,Saturday,1
2021-03-07,9400,0,0,0.0,2021,3,7,Sunday,1
2021-03-08,4300,0,0,0.0,2021,3,8,Monday,1
